hw,model,params_b,precision_label,attention,kernel,backend,prefill_s_obs,decode_tps_obs,_n_batch,_n_depth,_n_prompt,_n_threads,alpha_prefill,beta_decode,t_per_token_s,weights_gb
1xT4,openai-community/gpt2,0.0,GPTQ.4bit,Eager,GPTQ.ExllamaV1,pytorch,0.012,109.355,,,,,0.0,0.004204457710933333,0.009144529285355037,0.0
1xT4,openai-community/gpt2,0.0,Unquantized,Eager,No Kernel,pytorch,0.017,109.705,,,,,0.0,0.004217914436266667,0.009115354815186182,0.0
1xT4,openai-community/gpt2,0.0,GPTQ.4bit,Eager,GPTQ.ExllamaV1,pytorch,0.012,110.469,,,,,0.0,0.00424728854528,0.009052313318668586,0.0
1xT4,openai-community/gpt2,0.0,Unquantized,Eager,No Kernel,pytorch,0.017,111.204,,,,,0.0,0.00427554766848,0.0089924822848099,0.0
1xT4,openai-community/gpt2,0.0,Unquantized,SDPA,No Kernel,pytorch,0.023,123.194,,,,,0.0,0.004736536630613334,0.00811727843888501,0.0
1xT4,openai-community/gpt2,0.0,Unquantized,SDPA,No Kernel,pytorch,0.024,123.636,,,,,0.0,0.004753530552319999,0.008088259083114951,0.0
1xT4,openai-community/gpt2,0.0,Unquantized,SDPA,No Kernel,pytorch,0.009,130.074,,,,,0.0,0.005001057402880001,0.007687931485154603,0.0
1xT4,openai-community/gpt2,0.0,Unquantized,SDPA,No Kernel,pytorch,0.009,131.712,,,,,0.0,0.00506403487744,0.007592322643343052,0.0
1xT4,openai-community/gpt2,0.0,AWQ.4bit,SDPA,AWQ.GEMV,pytorch,0.009,132.803,,,,,0.0,0.005105981412693333,0.007529950377627012,0.0
1xT4,openai-community/gpt2,0.0,AWQ.4bit,SDPA,No Kernel,pytorch,0.009,132.869,,,,,0.0,0.005108518966613333,0.007526210026416997,0.0
1xT4,openai-community/gpt2,0.0,AWQ.4bit,SDPA,AWQ.GEMM,pytorch,0.009,135.742,,,,,0.0,0.005218979457706666,0.0073669166507050144,0.0
1xT4,openai-community/gpt2,0.0,AWQ.4bit,SDPA,No Kernel,pytorch,0.009,135.876,,,,,0.0,0.005224131461120001,0.007359651446907475,0.0
1xT4,openai-community/gpt2,0.0,Unquantized,SDPA,No Kernel,pytorch,0.016,139.569,,,,,0.0,0.00536611913728,0.007164914844987068,0.0
1xT4,openai-community/gpt2,0.0,Unquantized,SDPA,No Kernel,pytorch,0.015,142.971,,,,,0.0,0.00549691850752,0.006994425442921991,0.0
1xT4,openai-community/gpt2,0.0,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,pytorch,0.01,147.725,,,,,0.0,0.005679699285333333,0.006769334912844813,0.0
1xT4,openai-community/gpt2,0.0,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,pytorch,0.01,148.61,,,,,0.0,0.0057137255765333335,0.006729022273063723,0.0
1xT4,openai-community/gpt2,0.0,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,pytorch,0.01,151.372,,,,,0.0,0.005819918363306667,0.0066062415770419885,0.0
1xT4,openai-community/gpt2,0.0,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,pytorch,0.009,151.813,,,,,0.0,0.005836873837226666,0.006587051174800578,0.0
1xT4,EleutherAI/gpt-neox-20b,20.0,GPTQ.4bit,Eager,GPTQ.ExllamaV1,pytorch,2.338,0.461,,,,,0.06738172007633085,0.015376334537386665,2.1691973969631237,10.0
1xT4,EleutherAI/gpt-neox-20b,20.0,GPTQ.4bit,Eager,GPTQ.ExllamaV2,pytorch,2.333,0.461,,,,,0.06752613010649873,0.015376334537386665,2.1691973969631237,10.0
1xT4,EleutherAI/gpt-neox-20b,20.0,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,pytorch,2.295,0.464,,,,,0.06864420982068041,0.01547639745194667,2.155172413793103,10.0
1xT4,EleutherAI/gpt-neox-20b,20.0,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,pytorch,2.291,0.465,,,,,0.06876406003424773,0.015509751756800002,2.150537634408602,10.0
1xT4,EleutherAI/gpt-neox-20b,20.0,BnB.4bit,Eager,No Kernel,pytorch,3.045,4.327,,,,,0.05173676897814829,0.14432407710037334,0.23110700254217703,10.0
1xT4,EleutherAI/gpt-neox-20b,20.0,BnB.4bit,SDPA,No Kernel,pytorch,3.003,4.453,,,,,0.05246036015266785,0.14852671951189333,0.22456770716370986,10.0
1xT4,EleutherAI/gpt-neox-20b,20.0,BnB.4bit,Eager,No Kernel,pytorch,2.84,4.603,,,,,0.055471289274106175,0.15352986523989332,0.21724961981316535,10.0
1xT4,EleutherAI/gpt-neox-20b,20.0,BnB.4bit,SDPA,No Kernel,pytorch,2.79,4.771,,,,,0.05646539840088227,0.15913338845525332,0.2095996646405366,10.0
1xT4,EleutherAI/gpt-neox-20b,20.0,AWQ.4bit,Eager,AWQ.GEMM,pytorch,1.35,12.051,,,,,0.11669515669515669,0.40195272778752,0.08298066550493735,10.0
1xT4,EleutherAI/gpt-neox-20b,20.0,AWQ.4bit,Eager,AWQ.GEMM,pytorch,1.328,12.164,,,,,0.11862835959221502,0.40572176423594664,0.08220979940808945,10.0
1xT4,EleutherAI/gpt-neox-20b,20.0,AWQ.4bit,Eager,AWQ.GEMV,pytorch,1.178,12.334,,,,,0.13373383831787908,0.41139199606101334,0.08107669855683476,10.0
1xT4,EleutherAI/gpt-neox-20b,20.0,AWQ.4bit,Eager,AWQ.GEMV,pytorch,1.17,12.493,,,,,0.1346482577251808,0.4166953305326933,0.08004482510205715,10.0
1xT4,EleutherAI/gpt-neox-20b,20.0,AWQ.4bit,SDPA,AWQ.GEMM,pytorch,1.32,12.826,,,,,0.11934731934731935,0.4278023140488533,0.0779666302822392,10.0
1xT4,EleutherAI/gpt-neox-20b,20.0,AWQ.4bit,SDPA,AWQ.GEMV,pytorch,1.135,12.863,,,,,0.13880040664181634,0.4290364233284267,0.07774236181295188,10.0
1xT4,EleutherAI/gpt-neox-20b,20.0,AWQ.4bit,SDPA,AWQ.GEMM,pytorch,1.304,12.91,,,,,0.12081170363378953,0.43060407565653336,0.07745933384972889,10.0
1xT4,EleutherAI/gpt-neox-20b,20.0,AWQ.4bit,SDPA,AWQ.GEMV,pytorch,1.127,13.003,,,,,0.13978568015835097,0.4337060260078934,0.07690532953933707,10.0
1xT4,EleutherAI/gpt-neox-20b,20.0,AWQ.4bit,Eager,No Kernel,pytorch,9.602,14.186,,,,,0.016406838318939965,0.47316416864938665,0.07049203440011279,10.0
1xT4,EleutherAI/gpt-neox-20b,20.0,AWQ.4bit,Eager,No Kernel,pytorch,9.364,14.497,,,,,0.016823842539348734,0.4835373574587733,0.0689797889218459,10.0
1xT4,EleutherAI/gpt-neox-20b,20.0,GPTQ.4bit,Eager,GPTQ.ExllamaV1,pytorch,0.635,14.523,,,,,0.24809206541490006,0.48440456938496,0.06885629690835227,10.0
1xT4,EleutherAI/gpt-neox-20b,20.0,GPTQ.4bit,Eager,GPTQ.ExllamaV2,pytorch,0.636,14.537,,,,,0.24770198355104014,0.48487152965290675,0.06878998417830363,10.0
1xT4,EleutherAI/gpt-neox-20b,20.0,AWQ.4bit,SDPA,No Kernel,pytorch,9.607,14.866,,,,,0.016398299317004428,0.49584509594965337,0.06726759047490918,10.0
1xT4,EleutherAI/gpt-neox-20b,20.0,AWQ.4bit,SDPA,No Kernel,pytorch,9.331,15.177,,,,,0.016883341714549516,0.5062182847590401,0.06588917440864465,10.0
1xT4,EleutherAI/gpt-neox-20b,20.0,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,pytorch,0.596,15.432,,,,,0.26432627774909656,0.51472363249664,0.06480041472265423,10.0
1xT4,EleutherAI/gpt-neox-20b,20.0,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,pytorch,0.596,15.447,,,,,0.26432627774909656,0.51522394706944,0.06473748948015796,10.0
1xT4,EleutherAI/gpt-neox-20b,20.0,AWQ.4bit,Eager,No Kernel,pytorch,0.689,15.966,,,,,0.22864798481634477,0.5325348312883199,0.0626330953275711,10.0
1xT4,EleutherAI/gpt-neox-20b,20.0,AWQ.4bit,Eager,No Kernel,pytorch,0.681,16.14,,,,,0.2313340110696939,0.5383384803328001,0.06195786864931846,10.0
1xT4,EleutherAI/gpt-neox-20b,20.0,AWQ.4bit,SDPA,No Kernel,pytorch,0.649,17.378,,,,,0.24274031053692072,0.5796311097412268,0.05754402117619979,10.0
1xT4,EleutherAI/gpt-neox-20b,20.0,AWQ.4bit,SDPA,No Kernel,pytorch,0.64,17.381,,,,,0.24615384615384617,0.5797311726557867,0.05753408894770151,10.0
1xT4,EleutherAI/pythia-12b,12.0,BnB.4bit,Eager,No Kernel,pytorch,1.679,7.379,,,,,0.056297246529527646,0.14768316589738664,0.13551971811898633,6.0
1xT4,EleutherAI/pythia-12b,12.0,BnB.4bit,SDPA,No Kernel,pytorch,1.659,7.651,,,,,0.05697593545694812,0.15312696873301335,0.13070186903672723,6.0
1xT4,EleutherAI/pythia-12b,12.0,BnB.4bit,Eager,No Kernel,pytorch,1.577,7.798,,,,,0.05993853958343495,0.15606902394197333,0.12823800974608873,6.0
1xT4,EleutherAI/pythia-12b,12.0,BnB.4bit,SDPA,No Kernel,pytorch,1.562,8.189,,,,,0.06051413375357037,0.16389449051818666,0.12211503236048357,6.0
1xT4,EleutherAI/pythia-12b,12.0,BnB.8bit,Eager,No Kernel,pytorch,0.162,10.817,,,,,0.5834757834757834,0.43283123262122664,0.09244707405010631,12.0
1xT4,EleutherAI/pythia-12b,12.0,BnB.8bit,Eager,No Kernel,pytorch,0.168,11.032,,,,,0.5626373626373626,0.4414342385390933,0.09064539521392313,12.0
1xT4,EleutherAI/pythia-12b,12.0,BnB.8bit,SDPA,No Kernel,pytorch,0.138,11.604,,,,,0.6849498327759197,0.46432223567872005,0.08617718028266115,12.0
1xT4,EleutherAI/pythia-12b,12.0,BnB.8bit,SDPA,No Kernel,pytorch,0.148,11.788,,,,,0.6386694386694387,0.47168480818517333,0.08483203257550051,12.0
1xT4,EleutherAI/pythia-12b,12.0,AWQ.4bit,Eager,AWQ.GEMM,pytorch,0.757,18.403,,,,,0.12486535921146225,0.3683172925883733,0.05433896647285769,6.0
1xT4,EleutherAI/pythia-12b,12.0,AWQ.4bit,Eager,AWQ.GEMM,pytorch,0.733,18.579,,,,,0.12895372022247875,0.37183975324672003,0.053824210129716346,6.0
1xT4,EleutherAI/pythia-12b,12.0,AWQ.4bit,Eager,AWQ.GEMV,pytorch,0.66,20.17,,,,,0.14321678321678322,0.40368199703893337,0.04957858205255329,6.0
1xT4,EleutherAI/pythia-12b,12.0,AWQ.4bit,Eager,AWQ.GEMV,pytorch,0.655,20.407,,,,,0.14431004110393422,0.40842531053909337,0.04900279315921007,6.0
1xT4,EleutherAI/pythia-12b,12.0,AWQ.4bit,SDPA,AWQ.GEMM,pytorch,0.724,20.54,,,,,0.13055673608159796,0.41108717001386663,0.04868549172346641,6.0
1xT4,EleutherAI/pythia-12b,12.0,AWQ.4bit,SDPA,AWQ.GEMM,pytorch,0.73,20.576,,,,,0.12948366701791358,0.4118076733303467,0.04860031104199067,6.0
1xT4,EleutherAI/pythia-12b,12.0,AWQ.4bit,SDPA,AWQ.GEMV,pytorch,0.643,21.386,,,,,0.14700323005144156,0.4280189979511467,0.046759562330496586,6.0
1xT4,EleutherAI/pythia-12b,12.0,AWQ.4bit,SDPA,AWQ.GEMV,pytorch,0.633,21.764,,,,,0.14932555596062705,0.43558428277418665,0.045947436133063776,6.0
1xT4,EleutherAI/pythia-12b,12.0,AWQ.4bit,Eager,No Kernel,pytorch,5.431,22.597,,,,,0.017404359588119485,0.45225592895829336,0.044253661990529713,6.0
1xT4,EleutherAI/pythia-12b,12.0,GPTQ.4bit,Eager,GPTQ.ExllamaV2,pytorch,0.324,23.147,,,,,0.2917378917378917,0.46326361851562664,0.043202142826284186,6.0
1xT4,EleutherAI/pythia-12b,12.0,AWQ.4bit,Eager,No Kernel,pytorch,5.203,23.158,,,,,0.018167033811854107,0.46348377230677335,0.04318162190171863,6.0
1xT4,EleutherAI/pythia-12b,12.0,GPTQ.4bit,Eager,GPTQ.ExllamaV1,pytorch,0.321,23.159,,,,,0.2944644140905823,0.46350378628778666,0.043179757329763806,6.0
1xT4,EleutherAI/pythia-12b,12.0,GPTQ.4bit,Eager,GPTQ.ExllamaV2,pytorch,0.322,23.245,,,,,0.293549928332537,0.4652249886549334,0.043020004302000425,6.0
1xT4,EleutherAI/pythia-12b,12.0,GPTQ.4bit,Eager,GPTQ.ExllamaV1,pytorch,0.321,23.256,,,,,0.2944644140905823,0.46544514244608004,0.042999656002751976,6.0
1xT4,EleutherAI/pythia-12b,12.0,AWQ.4bit,SDPA,No Kernel,pytorch,5.399,24.58,,,,,0.017507515636798837,0.49194365330773326,0.04068348250610253,6.0
1xT4,EleutherAI/pythia-12b,12.0,AWQ.4bit,Eager,No Kernel,pytorch,0.353,24.723,,,,,0.2677707561560253,0.4948056525926399,0.04044816567568661,6.0
1xT4,EleutherAI/pythia-12b,12.0,AWQ.4bit,SDPA,No Kernel,pytorch,5.167,25.111,,,,,0.018293608849056883,0.5025710772258133,0.03982318505834097,6.0
1xT4,EleutherAI/pythia-12b,12.0,AWQ.4bit,Eager,No Kernel,pytorch,0.345,25.182,,,,,0.2739799331103679,0.5039920698777599,0.03971090461440712,6.0
1xT4,EleutherAI/pythia-12b,12.0,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,pytorch,0.303,25.453,,,,,0.31195734958111193,0.5094158587323734,0.039288099634620675,6.0
1xT4,EleutherAI/pythia-12b,12.0,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,pytorch,0.301,25.493,,,,,0.314030155890621,0.5102164179729066,0.03922645432079395,6.0
1xT4,EleutherAI/pythia-12b,12.0,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,pytorch,0.3,25.547,,,,,0.3150769230769231,0.5112971729476267,0.039143539358828826,6.0
1xT4,EleutherAI/pythia-12b,12.0,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,pytorch,0.298,25.626,,,,,0.31719153329891586,0.5128782774476801,0.03902286740029657,6.0
1xT4,EleutherAI/pythia-12b,12.0,AWQ.4bit,SDPA,No Kernel,pytorch,0.325,28.103,,,,,0.29084023668639053,0.5624529084177066,0.03558338967370032,6.0
1xT4,EleutherAI/pythia-12b,12.0,AWQ.4bit,SDPA,No Kernel,pytorch,0.33,28.187,,,,,0.28643356643356643,0.5641340828228267,0.03547734771348494,6.0
1xT4,EleutherAI/pythia-160m,0.0,BnB.8bit,Eager,No Kernel,pytorch,0.032,32.581,,,,,0.0,0.0012526673373866668,0.030692735029618487,0.0
1xT4,EleutherAI/pythia-160m,0.0,BnB.8bit,Eager,No Kernel,pytorch,0.031,32.766,,,,,0.0,0.00125978017792,0.03051944088384301,0.0
1xT4,EleutherAI/pythia-160m,0.0,BnB.8bit,SDPA,No Kernel,pytorch,0.029,34.905,,,,,0.0,0.0013420199935999999,0.028649190660363845,0.0
1xT4,EleutherAI/pythia-160m,0.0,BnB.8bit,SDPA,No Kernel,pytorch,0.029,35.117,,,,,0.0,0.0013501709243733332,0.028476236580573515,0.0
1xT4,EleutherAI/pythia-160m,0.0,BnB.4bit,Eager,No Kernel,pytorch,0.023,54.51,,,,,0.0,0.0020957888511999997,0.0183452577508714,0.0
1xT4,EleutherAI/pythia-160m,0.0,BnB.4bit,Eager,No Kernel,pytorch,0.024,54.965,,,,,0.0,0.0021132825941333334,0.01819339579732557,0.0
1xT4,EleutherAI/pythia-160m,0.0,BnB.4bit,SDPA,No Kernel,pytorch,0.021,62.871,,,,,0.0,0.0024172507955200003,0.01590558445070064,0.0
1xT4,EleutherAI/pythia-160m,0.0,BnB.4bit,SDPA,No Kernel,pytorch,0.021,63.612,,,,,0.0,0.0024457406054400003,0.01572030434509212,0.0
1xT4,EleutherAI/pythia-160m,0.0,AWQ.4bit,Eager,AWQ.GEMM,pytorch,0.016,68.021,,,,,0.0,0.0026152568968533336,0.01470134223254583,0.0
1xT4,EleutherAI/pythia-160m,0.0,AWQ.4bit,Eager,AWQ.GEMM,pytorch,0.016,68.973,,,,,0.0,0.00265185918976,0.014498426920679106,0.0
1xT4,EleutherAI/pythia-160m,0.0,AWQ.4bit,Eager,AWQ.GEMV,pytorch,0.015,80.325,,,,,0.0,0.003088318464,0.012449424214130096,0.0
1xT4,EleutherAI/pythia-160m,0.0,AWQ.4bit,Eager,AWQ.GEMV,pytorch,0.015,81.197,,,,,0.0,0.0031218449339733335,0.01231572595046615,0.0
1xT4,EleutherAI/pythia-160m,0.0,AWQ.4bit,SDPA,AWQ.GEMM,pytorch,0.013,82.982,,,,,0.0,0.003190474233173333,0.01205080619893471,0.0
1xT4,EleutherAI/pythia-160m,0.0,AWQ.4bit,SDPA,AWQ.GEMM,pytorch,0.013,83.213,,,,,0.0,0.003199355671893333,0.012017353057815486,0.0
1xT4,EleutherAI/pythia-160m,0.0,AWQ.4bit,Eager,No Kernel,pytorch,0.014,83.64,,,,,0.0,0.0032157728768,0.011956001912960305,0.0
1xT4,EleutherAI/pythia-160m,0.0,AWQ.4bit,Eager,No Kernel,pytorch,0.043,84.429,,,,,0.0,0.00324610818048,0.01184427151808028,0.0
1xT4,EleutherAI/pythia-160m,0.0,Unquantized,Eager,No Kernel,pytorch,0.013,85.389,,,,,0.0,0.0032830180556799996,0.011711110330370422,0.0
1xT4,EleutherAI/pythia-160m,0.0,AWQ.4bit,Eager,No Kernel,pytorch,0.014,85.54,,,,,0.0,0.0032888236714666667,0.011690437222352116,0.0
1xT4,EleutherAI/pythia-160m,0.0,GPTQ.4bit,Eager,GPTQ.ExllamaV2,pytorch,0.014,86.393,,,,,0.0,0.0033216196334933334,0.01157501186438716,0.0
1xT4,EleutherAI/pythia-160m,0.0,AWQ.4bit,Eager,No Kernel,pytorch,0.035,87.146,,,,,0.0,0.0033505708168533334,0.011474995983751405,0.0
1xT4,EleutherAI/pythia-160m,0.0,GPTQ.4bit,Eager,GPTQ.ExllamaV1,pytorch,0.014,87.328,,,,,0.0,0.0033575683140266667,0.011451080982044705,0.0
1xT4,EleutherAI/pythia-160m,0.0,Unquantized,Eager,No Kernel,pytorch,0.025,87.43,,,,,0.0,0.0033614899882666665,0.011437721605856113,0.0
1xT4,EleutherAI/pythia-160m,0.0,GPTQ.4bit,Eager,GPTQ.ExllamaV2,pytorch,0.014,89.079,,,,,0.0,0.00342489038848,0.011225990413004188,0.0
1xT4,EleutherAI/pythia-160m,0.0,GPTQ.4bit,Eager,GPTQ.ExllamaV1,pytorch,0.013,89.548,,,,,0.0,0.003442922400426667,0.011167195247241702,0.0
1xT4,EleutherAI/pythia-160m,0.0,Unquantized,Eager,No Kernel,pytorch,0.012,90.054,,,,,0.0,0.00346237698048,0.011104448442045884,0.0
1xT4,EleutherAI/pythia-160m,0.0,Unquantized,Eager,No Kernel,pytorch,0.025,90.103,,,,,0.0,0.003464260922026666,0.011098409597904622,0.0
1xT4,EleutherAI/pythia-160m,0.0,Unquantized,Eager,No Kernel,pytorch,0.017,95.406,,,,,0.0,0.00366814953472,0.010481521078338888,0.0
1xT4,EleutherAI/pythia-160m,0.0,Unquantized,Eager,No Kernel,pytorch,0.017,95.721,,,,,0.0,0.00368026058752,0.010447028342787894,0.0
1xT4,EleutherAI/pythia-160m,0.0,AWQ.4bit,SDPA,AWQ.GEMV,pytorch,0.012,98.46,,,,,0.0,0.0037855690752,0.010156408693885843,0.0
1xT4,EleutherAI/pythia-160m,0.0,Unquantized,SDPA,No Kernel,pytorch,0.023,98.864,,,,,0.0,0.003801101981013334,0.010114905324486162,0.0
1xT4,EleutherAI/pythia-160m,0.0,AWQ.4bit,SDPA,AWQ.GEMV,pytorch,0.011,101.909,,,,,0.0,0.003918175491413334,0.009812676014876016,0.0
1xT4,EleutherAI/pythia-160m,0.0,Unquantized,SDPA,No Kernel,pytorch,0.01,103.751,,,,,0.0,0.003988996314453334,0.009638461316035508,0.0
1xT4,EleutherAI/pythia-160m,0.0,Unquantized,SDPA,No Kernel,pytorch,0.023,103.804,,,,,0.0,0.003991034047146667,0.009633540133328195,0.0
1xT4,EleutherAI/pythia-160m,0.0,AWQ.4bit,SDPA,No Kernel,pytorch,0.011,106.145,,,,,0.0,0.004081040315733333,0.009421074944651185,0.0
1xT4,EleutherAI/pythia-160m,0.0,AWQ.4bit,SDPA,No Kernel,pytorch,0.011,106.757,,,,,0.0,0.0041045703611733335,0.00936706726491003,0.0
1xT4,EleutherAI/pythia-160m,0.0,AWQ.4bit,SDPA,No Kernel,pytorch,0.032,107.592,,,,,0.0,0.004136674263039999,0.009294371328723326,0.0
1xT4,EleutherAI/pythia-160m,0.0,AWQ.4bit,SDPA,No Kernel,pytorch,0.04,107.724,,,,,0.0,0.0041417493708800004,0.00928298243659723,0.0
1xT4,EleutherAI/pythia-160m,0.0,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,pytorch,0.011,110.458,,,,,0.0,0.004246865619626667,0.009053214796574264,0.0
1xT4,EleutherAI/pythia-160m,0.0,Unquantized,SDPA,No Kernel,pytorch,0.01,111.127,,,,,0.0,0.004272587188906667,0.008998713184014686,0.0
1xT4,EleutherAI/pythia-160m,0.0,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,pytorch,0.011,112.379,,,,,0.0,0.004320723817813333,0.008898459676629975,0.0
1xT4,EleutherAI/pythia-160m,0.0,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,pytorch,0.011,112.688,,,,,0.0,0.004332604183893333,0.00887405934970893,0.0
1xT4,EleutherAI/pythia-160m,0.0,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,pytorch,0.011,114.164,,,,,0.0,0.004389353117013333,0.008759328685049578,0.0
1xT4,EleutherAI/pythia-160m,0.0,Unquantized,SDPA,No Kernel,pytorch,0.015,115.821,,,,,0.0,0.00445306109952,0.008634012830143065,0.0
1xT4,EleutherAI/pythia-160m,0.0,Unquantized,SDPA,No Kernel,pytorch,0.015,121.109,,,,,0.0,0.004656372995413332,0.008257024663732671,0.0
1xT4,openai-community/gpt2-large,0.0,BnB.8bit,Eager,No Kernel,pytorch,0.086,11.93,,,,,0.0,0.0004586820949333333,0.08382229673093043,0.0
1xT4,openai-community/gpt2-large,0.0,BnB.8bit,SDPA,No Kernel,pytorch,0.077,13.181,,,,,0.0,0.0005067802760533333,0.07586677793794099,0.0
1xT4,openai-community/gpt2-large,0.0,BnB.4bit,Eager,No Kernel,pytorch,0.115,20.778,,,,,0.0,0.0007988681113599999,0.04812782750986621,0.0
1xT4,openai-community/gpt2-large,0.0,BnB.4bit,SDPA,No Kernel,pytorch,0.111,24.655,,,,,0.0,0.0009479301802666668,0.04055972419387548,0.0
1xT4,openai-community/gpt2-large,0.0,GPTQ.4bit,Eager,GPTQ.ExllamaV2,pytorch,0.036,37.123,,,,,0.0,0.0014272971844266668,0.026937478113299034,0.0
1xT4,openai-community/gpt2-large,0.0,Unquantized,Eager,No Kernel,pytorch,0.029,37.94,,,,,0.0,0.0014587090261333332,0.02635740643120717,0.0
1xT4,openai-community/gpt2-large,0.0,GPTQ.4bit,Eager,GPTQ.ExllamaV1,pytorch,0.035,38.928,,,,,0.0,0.00149669543936,0.02568845047266749,0.0
1xT4,openai-community/gpt2-large,0.0,Unquantized,Eager,No Kernel,pytorch,0.158,39.829,,,,,0.0,0.0015313368951466665,0.025107333852218233,0.0
1xT4,openai-community/gpt2-large,0.0,Unquantized,Eager,No Kernel,pytorch,0.101,40.371,,,,,0.0,0.0015521755955200003,0.024770255876743204,0.0
1xT4,openai-community/gpt2-large,0.0,GPTQ.4bit,Eager,GPTQ.ExllamaV2,pytorch,0.035,41.001,,,,,0.0,0.00157639770112,0.024389649032950416,0.0
1xT4,openai-community/gpt2-large,0.0,GPTQ.4bit,Eager,GPTQ.ExllamaV1,pytorch,0.035,41.365,,,,,0.0,0.0015903926954666668,0.024175027196905594,0.0
1xT4,openai-community/gpt2-large,0.0,Unquantized,SDPA,No Kernel,pytorch,0.155,46.713,,,,,0.0,0.00179601145856,0.021407317020957762,0.0
1xT4,openai-community/gpt2-large,0.0,Unquantized,SDPA,No Kernel,pytorch,0.022,51.103,,,,,0.0,0.001964797242026667,0.019568322799052892,0.0
1xT4,openai-community/gpt2-large,0.0,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,pytorch,0.031,51.715,,,,,0.0,0.0019883272874666666,0.019336749492410325,0.0
1xT4,openai-community/gpt2-large,0.0,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,pytorch,0.031,52.612,,,,,0.0,0.002022814952106667,0.019007070630274462,0.0
1xT4,openai-community/gpt2-large,0.0,Unquantized,SDPA,No Kernel,pytorch,0.107,53.413,,,,,0.0,0.0020536116292266668,0.018722033961769607,0.0
1xT4,openai-community/gpt2-large,0.0,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,pytorch,0.031,56.288,,,,,0.0,0.0021641490158933333,0.01776577600909608,0.0
1xT4,openai-community/gpt2-large,0.0,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,pytorch,0.031,58.068,,,,,0.0,0.0022325860761599997,0.01722118895088517,0.0
1xT4,togethercomputer/RedPajama-INCITE-Base-3B-v1,3.0,BnB.8bit,Eager,No Kernel,pytorch,0.083,12.301,,,,,0.284708063021316,0.12305836950016,0.08129420372327453,3.0
1xT4,togethercomputer/RedPajama-INCITE-Base-3B-v1,3.0,BnB.8bit,SDPA,No Kernel,pytorch,0.073,13.629,,,,,0.32370916754478396,0.13634359140864,0.07337295472888694,3.0
1xT4,togethercomputer/RedPajama-INCITE-Base-3B-v1,3.0,Unquantized,Eager,No Kernel,pytorch,0.374,19.085,,,,,0.06318387494858083,0.3817750452736,0.05239717055279015,6.0
1xT4,togethercomputer/RedPajama-INCITE-Base-3B-v1,3.0,BnB.4bit,Eager,No Kernel,pytorch,0.37,19.564,,,,,0.06386694386694387,0.09789692877824001,0.05111429155591903,1.5
1xT4,togethercomputer/RedPajama-INCITE-Base-3B-v1,3.0,Unquantized,SDPA,No Kernel,pytorch,0.374,21.066,,,,,0.06318387494858083,0.42140283488256003,0.04746985664103295,6.0
1xT4,togethercomputer/RedPajama-INCITE-Base-3B-v1,3.0,BnB.4bit,SDPA,No Kernel,pytorch,0.357,23.998,,,,,0.06619263089851325,0.12008436397568001,0.041670139178264856,1.5
1xT4,togethercomputer/RedPajama-INCITE-Base-3B-v1,3.0,Unquantized,Eager,No Kernel,pytorch,0.081,29.821,,,,,0.2917378917378917,0.59653726094336,0.03353341604909292,6.0
1xT4,togethercomputer/RedPajama-INCITE-Base-3B-v1,3.0,Unquantized,Eager,No Kernel,pytorch,0.492,30.7,,,,,0.04803001876172608,0.6141207173119999,0.03257328990228013,6.0
1xT4,togethercomputer/RedPajama-INCITE-Base-3B-v1,3.0,Unquantized,SDPA,No Kernel,pytorch,0.485,34.887,,,,,0.048723235527359236,0.6978771812659199,0.02866397225327486,6.0
1xT4,togethercomputer/RedPajama-INCITE-Base-3B-v1,3.0,Unquantized,SDPA,No Kernel,pytorch,0.066,35.023,,,,,0.35804195804195804,0.70059771603968,0.028552665391314277,6.0
1xT4,EleutherAI/gpt-neo-1.3B,1.0,GPTQ.4bit,Eager,GPTQ.ExllamaV2,pytorch,0.161,7.076,,,,,0.048924988055422836,0.012065389871786665,0.14132278123233466,0.5
1xT4,EleutherAI/gpt-neo-1.3B,1.0,GPTQ.4bit,Eager,GPTQ.ExllamaV1,pytorch,0.161,7.085,,,,,0.048924988055422836,0.012080735901866665,0.14114326040931546,0.5
